,sfc_id,time,type,id
988,360,1908.4537496818423,0,988
989,529,1910.3471498021127,0,989
990,446,1930.8072668908783,0,990
991,594,1933.0,1,991
992,598,1934.0,1,992
993,544,1934.2087640691366,0,993
994,594,1935.086853312336,0,994
995,591,1938.0,1,995
996,599,1938.0,1,996
997,592,1939.0,1,997
998,587,1940.0,1,998
999,589,1940.0,1,999
1000,336,1941.1786458404313,0,1000
1001,534,1941.3448321082362,0,1001
1002,571,1942.0,1,1002
1003,565,1942.5868049564297,0,1003
1004,581,1943.0,1,1004
1005,585,1943.0,1,1005
1006,578,1946.0,1,1006
1007,593,1946.0,1,1007
1008,517,1946.0741416289275,0,1008
1009,575,1949.0,1,1009
1010,590,1949.0,1,1010
1011,574,1950.0,1,1011
1012,577,1950.0,1,1012
1013,582,1950.0,1,1013
1014,596,1950.0,1,1014
1015,583,1952.0,1,1015
1016,570,1953.0,1,1016
1017,579,1953.0,1,1017
1018,462,1953.6549443493184,0,1018
1019,573,1954.0,1,1019
1020,572,1956.0,1,1020
1021,588,1956.0,1,1021
1022,576,1957.0,1,1022
1023,580,1958.0,1,1023
1024,586,1958.0,1,1024
1025,595,1959.0,1,1025
1026,469,1959.5901290887693,0,1026
1027,584,1963.0,1,1027
1028,438,1966.148346440517,0,1028
1029,286,1966.323629117864,0,1029
1030,485,1968.3773315365684,0,1030
1031,501,1971.903358173192,0,1031
1032,597,1975.0,1,1032
1033,595,1975.4456041089427,0,1033
1034,460,1979.0633309367518,0,1034
1035,474,1981.302288287768,0,1035
1036,572,1981.7127799166983,0,1036
1037,480,1984.0698797274476,0,1037
1038,250,1991.5446936850676,0,1038
1039,557,1991.742957627382,0,1039
1040,559,1994.1848464062805,0,1040
1041,584,1995.072597071897,0,1041
1042,414,1997.1302165743984,0,1042
1043,204,2000.8800160296753,0,1043
1044,440,2004.1413144184294,0,1044
1045,473,2010.003252346911,0,1045
1046,560,2013.191992519343,0,1046
1047,301,2013.6361463383544,0,1047
1048,416,2014.2964801394533,0,1048
1049,521,2022.9606257344951,0,1049
1050,553,2027.149145731632,0,1050
1051,141,2027.1560846682037,0,1051
1052,508,2027.2642889277915,0,1052
1053,610,2032.0,1,1053
1054,612,2034.0,1,1054
1055,575,2034.7882648438801,0,1055
1056,601,2035.0,1,1056
1057,562,2035.0240300539517,0,1057
1058,607,2037.0,1,1058
1059,609,2038.0,1,1059
1060,626,2040.0,1,1060
1061,619,2041.0,1,1061
1062,623,2043.0,1,1062
1063,588,2043.4937189781656,0,1063
1064,614,2045.0,1,1064
1065,616,2046.0,1,1065
1066,611,2048.0,1,1066
1067,603,2050.0,1,1067
1068,605,2050.0,1,1068
1069,627,2050.0,1,1069
1070,629,2052.0,1,1070
1071,430,2052.3691914960964,0,1071
1072,604,2054.0,1,1072
1073,608,2054.0,1,1073
1074,618,2054.0,1,1074
1075,625,2054.0,1,1075
1076,622,2055.0,1,1076
1077,615,2056.0,1,1077
1078,624,2056.0,1,1078
1079,628,2056.0,1,1079
1080,600,2057.0,1,1080
1081,602,2057.0,1,1081
1082,621,2057.0,1,1082
1083,613,2058.0,1,1083
1084,620,2059.0,1,1084
1085,383,2059.106706400922,0,1085
1086,617,2062.0,1,1086
1087,486,2062.0009287741623,0,1087
1088,581,2064.484686250085,0,1088
1089,606,2069.0,1,1089
1090,600,2071.127635118677,0,1090
1091,498,2072.0122607363646,0,1091
1092,541,2072.726352468754,0,1092
1093,323,2074.999341373753,0,1093
1094,264,2077.071031444454,0,1094
1095,558,2078.305905741429,0,1095
1096,545,2081.1169747120844,0,1096
1097,567,2083.6662523104187,0,1097
1098,291,2083.781179490165,0,1098
1099,574,2084.339775531939,0,1099
1100,615,2086.4320706868543,0,1100
1101,547,2088.386259727367,0,1101
1102,573,2092.7438443281526,0,1102
1103,499,2097.7619517727435,0,1103
1104,390,2101.1411974565312,0,1104
1105,503,2105.4039219064966,0,1105
1106,530,2108.709822419096,0,1106
1107,513,2110.070381111641,0,1107
1108,518,2110.2921826721754,0,1108
1109,602,2113.422960494635,0,1109
1110,598,2115.903331924776,0,1110
1111,399,2120.3953458470132,0,1111
1112,592,2122.3793081736635,0,1112
1113,375,2126.97279286677,0,1113
1114,156,2127.4445038999793,0,1114
1115,654,2130.0,1,1115
1116,624,2131.7364299191354,0,1116
1117,531,2132.0022263542114,0,1117
1118,657,2136.0,1,1118
1119,636,2139.0,1,1119
1120,630,2141.0,1,1120
1121,634,2142.0,1,1121
1122,537,2142.086615577841,0,1122
1123,636,2142.3761320431145,0,1123
1124,635,2143.0,1,1124
1125,641,2143.0,1,1125
1126,653,2143.0,1,1126
1127,632,2144.0,1,1127
1128,648,2144.0,1,1128
1129,658,2144.0,1,1129
1130,633,2145.0,1,1130
1131,656,2145.0,1,1131
1132,638,2146.0,1,1132
1133,645,2146.0,1,1133
1134,655,2146.0,1,1134
1135,610,2146.610883501231,0,1135
1136,631,2147.0,1,1136
1137,647,2147.0,1,1137
1138,652,2148.0,1,1138
1139,659,2149.0,1,1139
1140,418,2150.6125590151596,0,1140
1141,637,2151.0,1,1141
1142,650,2151.0,1,1142
1143,539,2151.452058458118,0,1143
1144,643,2152.0,1,1144
1145,651,2153.0,1,1145
1146,639,2154.0,1,1146
1147,398,2154.824986364028,0,1147
1148,649,2156.0,1,1148
1149,548,2156.5867897908397,0,1149
1150,640,2157.0,1,1150
1151,646,2157.0,1,1151
1152,364,2157.9135770224766,0,1152
1153,644,2159.0,1,1153
1154,638,2164.0699414665396,0,1154
1155,278,2164.5258863717463,0,1155
1156,642,2165.0,1,1156
1157,538,2168.855811979156,0,1157
1158,571,2169.81944549381,0,1158
1159,612,2171.898271787767,0,1159
1160,302,2174.0527317929004,0,1160
1161,490,2177.1080850558856,0,1161
1162,467,2178.8367461662224,0,1162
1163,651,2182.682225671982,0,1163
1164,342,2185.425473172625,0,1164
1165,252,2186.619755512244,0,1165
1166,642,2189.683318901433,0,1166
1167,426,2196.0700449942715,0,1167
1168,647,2197.131757546643,0,1168
1169,593,2200.458896897975,0,1169
1170,637,2200.490384055859,0,1170
1171,449,2201.848915607913,0,1171
1172,550,2204.100007566545,0,1172
1173,527,2205.519060229706,0,1173
1174,590,2208.472573947839,0,1174
1175,586,2213.240701185864,0,1175
1176,618,2216.2974551094776,0,1176
1177,280,2217.403205395357,0,1177
1178,455,2220.6296652525707,0,1178
1179,643,2221.1932128722638,0,1179
1180,395,2224.8593999325662,0,1180
1181,605,2225.387379020751,0,1181
1182,570,2231.947163003764,0,1182
1183,504,2234.261694095506,0,1183
1184,218,2234.7438345891696,0,1184
1185,654,2235.235712306791,0,1185
1186,603,2237.425436588412,0,1186
1187,688,2238.0,1,1187
1188,554,2238.4644653163164,0,1188
1189,673,2239.0,1,1189
1190,487,2241.420232638213,0,1190
1191,669,2242.0,1,1191
1192,677,2242.0,1,1192
1193,672,2243.0,1,1193
1194,678,2243.0,1,1194
1195,613,2243.8833814530576,0,1195
1196,670,2244.0,1,1196
1197,668,2245.0,1,1197
1198,650,2245.6533651476257,0,1198
1199,687,2246.0,1,1199
1200,666,2247.0,1,1200
1201,681,2247.0,1,1201
1202,661,2248.0,1,1202
1203,662,2250.0,1,1203
1204,663,2250.0,1,1204
1205,667,2250.0,1,1205
1206,680,2250.0,1,1206
1207,689,2250.0,1,1207
1208,683,2251.0,1,1208
1209,684,2251.0,1,1209
1210,685,2251.0,1,1210
1211,676,2252.0,1,1211
1212,679,2252.0,1,1212
1213,682,2252.0,1,1213
1214,686,2252.0,1,1214
1215,664,2255.0,1,1215
1216,671,2255.0,1,1216
1217,617,2256.029129471887,0,1217
1218,628,2259.5545038715795,0,1218
1219,660,2261.0,1,1219
1220,665,2261.0,1,1220
1221,674,2261.0,1,1221
1222,675,2263.0,1,1222
1223,393,2263.9693993025294,0,1223
1224,470,2275.7348882068254,0,1224
1225,625,2277.245147135732,0,1225
1226,477,2285.489933025907,0,1226
1227,646,2289.1999270959873,0,1227
1228,666,2299.2581112442485,0,1228
1229,604,2299.968784017674,0,1229
1230,607,2301.008885844124,0,1230
1231,579,2301.200140855849,0,1231
1232,685,2302.557782067553,0,1232
1233,680,2304.3704772478313,0,1233
1234,400,2309.729858545891,0,1234
1235,686,2311.4128156157894,0,1235
1236,482,2323.60479160266,0,1236
1237,703,2332.0,1,1237
1238,716,2335.0,1,1238
1239,714,2337.0,1,1239
1240,367,2337.9233809055763,0,1240
1241,532,2338.112542251756,0,1241
1242,706,2339.0,1,1242
1243,528,2339.029255745948,0,1243
1244,702,2341.0,1,1244
1245,633,2341.5115250243584,0,1245
1246,505,2342.457360050323,0,1246
1247,693,2345.0,1,1247
1248,700,2345.0,1,1248
1249,700,2345.945865552147,0,1249
1250,697,2346.0,1,1250
1251,711,2346.0,1,1251
1252,640,2346.0193454611317,0,1252
1253,281,2347.6797357915275,0,1253
1254,695,2349.0,1,1254
1255,452,2349.559835214869,0,1255
1256,707,2350.0,1,1256
1257,717,2350.0,1,1257
1258,718,2350.0,1,1258
1259,708,2351.0,1,1259
1260,434,2351.5570981392,0,1260
1261,698,2352.0,1,1261
1262,701,2352.0,1,1262
1263,712,2352.0,1,1263
1264,713,2352.0,1,1264
1265,694,2354.0,1,1265
1266,699,2354.0,1,1266
1267,705,2354.0,1,1267
1268,696,2355.0,1,1268
1269,690,2356.0,1,1269
1270,715,2356.0,1,1270
1271,589,2356.6398074597214,0,1271
1272,710,2357.0,1,1272
1273,719,2358.0,1,1273
1274,692,2359.0,1,1274
1275,373,2359.196484073022,0,1275
1276,691,2360.0,1,1276
1277,709,2360.0,1,1277
1278,164,2362.9977164945885,0,1278
1279,704,2363.0,1,1279
1280,675,2363.0493807504595,0,1280
1281,425,2364.2466943603135,0,1281
1282,597,2368.8703660390743,0,1282
1283,576,2369.2591504206594,0,1283
1284,677,2370.8611678901284,0,1284
1285,660,2375.8411725647607,0,1285
1286,601,2396.5527679295524,0,1286
1287,682,2396.6940462367766,0,1287
1288,672,2396.761663372927,0,1288
1289,641,2397.6257922312775,0,1289
1290,170,2397.77746129995,0,1290
1291,670,2407.778454969983,0,1291
1292,665,2411.9118711426877,0,1292
1293,695,2413.043546159631,0,1293
1294,653,2413.335528345106,0,1294
1295,713,2415.5128614284495,0,1295
1296,507,2416.540113110538,0,1296
1297,445,2419.865065047199,0,1297
1298,465,2422.58015155723,0,1298
1299,645,2426.2303318955383,0,1299
1300,285,2428.275183136977,0,1300
1301,483,2428.8332415118043,0,1301
1302,543,2435.9980820377727,0,1302
1303,577,2437.0657851644023,0,1303
1304,484,2440.360318276818,0,1304
1305,724,2441.0,1,1305
1306,741,2441.0,1,1306
1307,720,2442.0,1,1307
1308,727,2442.0,1,1308
1309,737,2442.0,1,1309
1310,746,2442.0,1,1310
1311,706,2442.2009178661224,0,1311
1312,749,2443.0,1,1312
1313,739,2444.0,1,1313
1314,657,2445.4671541061857,0,1314
1315,710,2446.380492841881,0,1315
1316,721,2447.0,1,1316
1317,732,2447.0,1,1317
1318,726,2448.0,1,1318
1319,744,2448.0,1,1319
1320,747,2448.0,1,1320
1321,729,2449.0,1,1321
1322,736,2449.0,1,1322
1323,723,2450.0,1,1323
1324,730,2451.0,1,1324
1325,743,2451.0,1,1325
1326,733,2452.0,1,1326
1327,701,2452.8198993134765,0,1327
1328,725,2454.0,1,1328
1329,734,2454.0,1,1329
1330,735,2454.0,1,1330
1331,722,2455.0,1,1331
1332,728,2455.0,1,1332
1333,740,2455.0,1,1333
1334,578,2455.990123905691,0,1334
1335,583,2456.2870776544582,0,1335
1336,748,2457.0,1,1336
1337,738,2459.0,1,1337
1338,258,2459.286614652377,0,1338
1339,632,2459.745597834793,0,1339
1340,745,2463.0,1,1340
1341,681,2463.7683107546723,0,1341
1342,731,2464.0,1,1342
1343,735,2464.595728783416,0,1343
1344,696,2465.274400429696,0,1344
1345,587,2467.2501416716927,0,1345
1346,742,2468.0,1,1346
1347,674,2472.357853113324,0,1347
1348,747,2475.9623427388897,0,1348
1349,242,2483.6576043810546,0,1349
1350,737,2484.967893503678,0,1350
1351,635,2496.291809061145,0,1351
1352,275,2499.09528286564,0,1352
1353,408,2505.554108890363,0,1353
1354,533,2507.397851767591,0,1354
1355,698,2508.0444572791143,0,1355
1356,691,2518.2927900517584,0,1356
1357,723,2538.5764721185146,0,1357
1358,776,2539.0,1,1358
1359,754,2542.0,1,1359
1360,755,2543.0,1,1360
1361,766,2543.0,1,1361
1362,769,2543.0,1,1362
1363,757,2544.0,1,1363
1364,773,2544.0,1,1364
1365,431,2546.6262168033386,0,1365
1366,753,2547.0,1,1366
1367,763,2547.0,1,1367
1368,764,2547.0,1,1368
1369,751,2548.0,1,1369
1370,774,2548.0,1,1370
1371,779,2548.0,1,1371
1372,762,2549.0,1,1372
1373,771,2549.0,1,1373
1374,778,2549.0,1,1374
1375,775,2550.0,1,1375
1376,758,2551.0,1,1376
1377,761,2551.0,1,1377
1378,770,2551.0,1,1378
1379,750,2552.0,1,1379
1380,752,2553.0,1,1380
1381,767,2555.0,1,1381
1382,777,2555.0,1,1382
1383,759,2556.0,1,1383
1384,765,2557.0,1,1384
1385,768,2558.0,1,1385
1386,679,2558.288229804626,0,1386
1387,772,2561.0,1,1387
1388,551,2564.506906820616,0,1388
1389,756,2567.0,1,1389
1390,760,2569.0,1,1390
1391,669,2570.054833072838,0,1391
1392,563,2571.5968379075666,0,1392
1393,717,2586.31875417241,0,1393
1394,561,2588.792543154069,0,1394
1395,314,2589.629551908255,0,1395
1396,621,2591.9539505700477,0,1396
1397,718,2594.1746408963227,0,1397
1398,549,2609.4290029016834,0,1398
1399,629,2614.1095513131636,0,1399
1400,756,2617.398688876149,0,1400
1401,707,2622.389371223526,0,1401
1402,671,2624.3341635606953,0,1402
1403,699,2625.0866470040264,0,1403
1404,690,2626.6435110976554,0,1404
1405,711,2633.3548268207483,0,1405
1406,791,2637.0,1,1406
1407,787,2638.0,1,1407
1408,808,2638.0,1,1408
1409,496,2639.7879668449755,0,1409
1410,693,2641.116225927398,0,1410
1411,542,2642.4295336998584,0,1411
1412,797,2643.0,1,1412
1413,668,2643.3988488791715,0,1413
1414,793,2644.0,1,1414
1415,702,2644.9907504608473,0,1415
1416,780,2645.0,1,1416
1417,790,2645.0,1,1417
1418,627,2646.5552585502737,0,1418
1419,782,2647.0,1,1419
1420,785,2648.0,1,1420
1421,789,2648.0,1,1421
1422,795,2649.0,1,1422
1423,800,2649.0,1,1423
1424,794,2650.0,1,1424
1425,802,2650.0,1,1425
1426,781,2651.0,1,1426
1427,803,2651.0,1,1427
1428,805,2651.0,1,1428
1429,796,2652.0,1,1429
1430,788,2653.0,1,1430
1431,799,2654.0,1,1431
1432,804,2655.0,1,1432
1433,282,2655.5049139316043,0,1433
1434,809,2656.0,1,1434
1435,783,2657.0,1,1435
1436,784,2657.0,1,1436
1437,806,2657.0,1,1437
1438,807,2657.0,1,1438
1439,157,2658.380331689425,0,1439
1440,694,2659.4977400037887,0,1440
1441,786,2660.0,1,1441
1442,798,2662.0,1,1442
1443,732,2662.275765569587,0,1443
1444,801,2663.0,1,1444
1445,766,2663.620954592443,0,1445
1446,792,2669.0,1,1446
1447,493,2673.97229521016,0,1447
1448,799,2676.205190908175,0,1448
1449,734,2678.07411929736,0,1449
1450,433,2678.3065182772325,0,1450
1451,658,2682.1903435791583,0,1451
1452,609,2682.255601469773,0,1452
1453,608,2686.9376612469587,0,1453
1454,652,2689.4450309980225,0,1454
1455,656,2690.4138535217726,0,1455
1456,727,2690.596570095774,0,1456
1457,606,2695.234146581075,0,1457
1458,705,2696.549534866645,0,1458
1459,745,2697.5424512893183,0,1459
1460,630,2698.479503296229,0,1460
1461,803,2699.589207933033,0,1461
1462,762,2701.9082831155874,0,1462
1463,687,2703.3683738691498,0,1463
1464,781,2706.61138413787,0,1464
1465,788,2710.8170289852924,0,1465
1466,535,2711.5610837662953,0,1466
1467,778,2716.8571135441844,0,1467
1468,655,2717.417091585521,0,1468
1469,362,2717.6912235554364,0,1469
1470,795,2720.9289322806553,0,1470
1471,800,2723.8533786734165,0,1471
1472,771,2726.715006677782,0,1472
1473,774,2727.194435084801,0,1473
1474,807,2728.0207813898965,0,1474
1475,754,2730.519622160621,0,1475
1476,828,2734.0,1,1476
1477,837,2735.0,1,1477
1478,831,2737.0,1,1478
1479,709,2738.816291459236,0,1479
1480,834,2739.0,1,1480
1481,817,2742.0,1,1481
1482,812,2743.0,1,1482
1483,839,2743.0,1,1483
1484,825,2745.0,1,1484
1485,407,2745.7952701917784,0,1485
1486,811,2746.0,1,1486
1487,838,2747.0,1,1487
1488,814,2748.0,1,1488
1489,824,2748.0,1,1489
1490,829,2748.0,1,1490
1491,821,2749.0,1,1491
1492,832,2749.0,1,1492
1493,765,2749.1285187430462,0,1493
1494,823,2752.0,1,1494
1495,667,2754.436442365974,0,1495
1496,822,2755.0,1,1496
1497,836,2755.0,1,1497
1498,820,2756.0,1,1498
1499,830,2756.0,1,1499
1500,764,2757.185770903138,0,1500
1501,813,2758.0,1,1501
1502,833,2758.0,1,1502
1503,835,2758.0,1,1503
1504,798,2758.156218205224,0,1504
1505,767,2758.941591444677,0,1505
1506,810,2759.0,1,1506
1507,591,2759.4862378974813,0,1507
1508,815,2760.0,1,1508
1509,826,2760.0,1,1509
1510,749,2761.5431938119605,0,1510
1511,819,2763.0,1,1511
1512,818,2764.0,1,1512
1513,769,2765.9272695463296,0,1513
1514,525,2769.7575322484267,0,1514
1515,816,2772.0,1,1515
1516,827,2773.0,1,1516
1517,620,2774.1173522095105,0,1517
1518,751,2776.108389510728,0,1518
1519,512,2776.1290899101286,0,1519
1520,776,2787.8240844112584,0,1520
1521,661,2791.3514122927663,0,1521
1522,772,2791.3928508879662,0,1522
1523,822,2793.0999744260125,0,1523
1524,812,2797.9889456807205,0,1524
1525,744,2798.9057629471104,0,1525
1526,823,2799.516710484626,0,1526
1527,832,2800.7595056774485,0,1527
1528,758,2811.886402027506,0,1528
1529,552,2817.549036019249,0,1529
1530,644,2817.894569496728,0,1530
1531,838,2824.1575324899477,0,1531
1532,616,2825.6288584163885,0,1532
1533,437,2827.360297036222,0,1533
1534,750,2828.397116959026,0,1534
1535,555,2833.4188826079608,0,1535
1536,721,2834.940503917939,0,1536
1537,436,2837.2185570143665,0,1537
1538,845,2838.0,1,1538
1539,863,2840.0,1,1539
1540,840,2841.0,1,1540
1541,864,2842.0,1,1541
1542,869,2842.0,1,1542
1543,860,2845.0,1,1543
1544,865,2845.0,1,1544
1545,847,2847.0,1,1545
1546,857,2847.0,1,1546
1547,867,2847.0,1,1547
1548,861,2848.0,1,1548
1549,842,2849.0,1,1549
1550,856,2849.0,1,1550
1551,843,2850.0,1,1551
1552,848,2850.0,1,1552
1553,849,2850.0,1,1553
1554,859,2850.0,1,1554
1555,868,2851.0,1,1555
1556,834,2851.2217571171254,0,1556
1557,844,2852.0,1,1557
1558,833,2852.926830113288,0,1558
1559,850,2853.0,1,1559
1560,855,2853.0,1,1560
1561,866,2853.0,1,1561
1562,862,2854.0,1,1562
1563,740,2854.7237681360975,0,1563
1564,851,2855.0,1,1564
1565,854,2855.0,1,1565
1566,861,2855.482572011339,0,1566
1567,841,2859.0,1,1567
1568,852,2859.0,1,1568
1569,853,2861.0,1,1569
1570,730,2861.752179555484,0,1570
1571,858,2863.0,1,1571
1572,846,2864.0,1,1572
1573,815,2865.0864799034903,0,1573
1574,794,2870.1616278858055,0,1574
1575,688,2872.1233750608826,0,1575
1576,720,2875.2735726173173,0,1576
1577,599,2877.067716722394,0,1577
1578,836,2881.4573660541078,0,1578
1579,540,2883.0606435882655,0,1579
1580,697,2883.8256506094176,0,1580
1581,631,2883.8742996648725,0,1581
1582,385,2884.679478972331,0,1582
1583,757,2885.65561206225,0,1583
1584,295,2886.2260060339336,0,1584
1585,614,2890.2863668426626,0,1585
1586,817,2898.5221321700374,0,1586
1587,712,2899.6776947742665,0,1587
1588,786,2901.4478205261066,0,1588
1589,596,2902.6999097249163,0,1589
1590,780,2906.3709973596724,0,1590
1591,763,2908.9835885943407,0,1591
1592,867,2911.3031401784147,0,1592
1593,388,2911.7700721698734,0,1593
1594,703,2912.9790180902605,0,1594
1595,752,2918.9760639838414,0,1595
1596,676,2924.407048430258,0,1596
1597,790,2926.0571445882388,0,1597
1598,719,2935.694252971036,0,1598
1599,626,2937.8640130538142,0,1599
1600,806,2938.504525302261,0,1600
1601,896,2939.0,1,1601
1602,877,2940.0,1,1602
1603,761,2940.453985362331,0,1603
1604,891,2942.0,1,1604
1605,897,2943.0,1,1605
1606,870,2945.0,1,1606
1607,883,2945.0,1,1607
1608,873,2946.0,1,1608
1609,879,2946.0,1,1609
1610,875,2948.0,1,1610
1611,881,2948.0,1,1611
1612,892,2948.0,1,1612
1613,568,2948.2557345102878,0,1613
1614,885,2949.0,1,1614
1615,878,2951.0,1,1615
1616,887,2951.0,1,1616
1617,880,2952.0,1,1617
1618,899,2952.0,1,1618
1619,876,2953.0,1,1619
1620,888,2953.0,1,1620
1621,835,2953.2338861281887,0,1621
1622,842,2954.323432858064,0,1622
1623,899,2954.638052956734,0,1623
1624,874,2955.0,1,1624
1625,882,2955.0,1,1625
1626,893,2955.0,1,1626
1627,884,2956.0,1,1627
1628,895,2956.0,1,1628
1629,889,2957.0,1,1629
1630,890,2957.0,1,1630
1631,894,2958.0,1,1631
1632,783,2960.1759813146227,0,1632
1633,872,2961.0,1,1633
1634,871,2963.0,1,1634
1635,886,2963.0,1,1635
1636,454,2963.2947143362608,0,1636
1637,871,2964.2811748083145,0,1637
1638,898,2966.0,1,1638
1639,43,2970.0563939518565,0,1639
1640,585,2971.2504138187287,0,1640
1641,854,2975.070213707884,0,1641
1642,784,2975.691831482826,0,1642
1643,265,2976.0463346059296,0,1643
1644,523,2979.9589710773416,0,1644
1645,580,2984.7310706799535,0,1645
1646,524,2986.0419273753187,0,1646
1647,848,2989.9292403954164,0,1647
1648,770,2995.28908804407,0,1648
1649,649,2995.9612509821263,0,1649
1650,678,3001.507965235984,0,1650
1651,715,3005.004678921713,0,1651
1652,824,3008.1327908051203,0,1652
1653,768,3009.053338758523,0,1653
1654,789,3011.927135870832,0,1654
1655,683,3016.053024566867,0,1655
1656,639,3016.853939912462,0,1656
1657,378,3017.678915069701,0,1657
1658,893,3020.5228888321562,0,1658
1659,306,3021.2348071692954,0,1659
1660,743,3022.444058664671,0,1660
1661,869,3026.195391138706,0,1661
1662,759,3032.739810294846,0,1662
1663,738,3035.0104045970734,0,1663
1664,905,3038.0,1,1664
1665,927,3038.0,1,1665
1666,825,3038.441450931772,0,1666
1667,921,3039.0,1,1667
1668,897,3040.794196532472,0,1668
1669,909,3043.0,1,1669
1670,910,3043.0,1,1670
1671,915,3043.0,1,1671
1672,926,3045.0,1,1672
1673,904,3046.0,1,1673
1674,913,3046.0,1,1674
1675,920,3046.0,1,1675
1676,907,3047.0,1,1676
1677,903,3048.0,1,1677
1678,802,3048.4138969954183,0,1678
1679,733,3048.635786058406,0,1679
1680,884,3050.075299086666,0,1680
1681,914,3052.0,1,1681
1682,923,3052.0,1,1682
1683,929,3052.0,1,1683
1684,622,3052.643981489008,0,1684
1685,912,3053.0,1,1685
1686,864,3053.7504933482355,0,1686
1687,902,3054.0,1,1687
1688,908,3054.0,1,1688
1689,928,3054.0,1,1689
1690,900,3055.0,1,1690
1691,922,3055.0,1,1691
1692,910,3055.648490635264,0,1692
1693,892,3055.7939324945905,0,1693
1694,911,3056.0,1,1694
1695,925,3057.0,1,1695
1696,684,3057.6515757572706,0,1696
1697,919,3058.0,1,1697
1698,901,3059.0,1,1698
1699,918,3060.0,1,1699
1700,906,3062.0,1,1700
1701,917,3062.0,1,1701
1702,904,3065.65338324735,0,1702
1703,811,3067.2559839420305,0,1703
1704,924,3068.0,1,1704
1705,801,3068.365224244379,0,1705
1706,916,3072.0,1,1706
1707,787,3073.271479470611,0,1707
1708,663,3075.757559902056,0,1708
1709,859,3076.967497373042,0,1709
1710,882,3078.3429543558027,0,1710
1711,841,3078.416903800573,0,1711
1712,902,3078.7142342019188,0,1712
1713,923,3079.038381413818,0,1713
1714,814,3082.607395868831,0,1714
1715,208,3086.7623969277747,0,1715
1716,837,3088.858254239003,0,1716
1717,816,3092.7490964215513,0,1717
1718,736,3094.5111597522705,0,1718
1719,903,3095.8949312659197,0,1719
1720,313,3096.666096192214,0,1720
1721,894,3101.070658130513,0,1721
1722,820,3104.6665854294806,0,1722
1723,881,3110.789929175169,0,1723
1724,818,3111.5343551344968,0,1724
1725,692,3124.168560238133,0,1725
1726,900,3125.4534360123853,0,1726
1727,922,3126.17086457693,0,1727
1728,913,3129.1803593824434,0,1728
1729,797,3129.2711921078494,0,1729
1730,725,3134.2485811592333,0,1730
1731,930,3135.0,1,1731
1732,936,3135.0,1,1732
1733,860,3141.3020832098878,0,1733
1734,943,3142.0,1,1734
1735,941,3143.0,1,1735
1736,950,3147.0,1,1736
1737,956,3147.0,1,1737
1738,957,3147.0,1,1738
1739,937,3148.0,1,1739
1740,946,3148.0,1,1740
1741,949,3148.0,1,1741
1742,935,3149.0,1,1742
1743,906,3149.7629315389645,0,1743
1744,933,3150.0,1,1744
1745,951,3150.0,1,1745
1746,829,3150.213238645034,0,1746
1747,945,3152.0,1,1747
1748,940,3153.0,1,1748
1749,942,3153.0,1,1749
1750,958,3153.0,1,1750
1751,938,3154.0,1,1751
1752,953,3154.0,1,1752
1753,939,3155.0,1,1753
1754,947,3155.0,1,1754
1755,883,3156.364850643441,0,1755
1756,934,3157.0,1,1756
1757,954,3157.0,1,1757
1758,944,3158.0,1,1758
1759,955,3159.0,1,1759
1760,959,3159.0,1,1760
1761,932,3163.0,1,1761
1762,716,3163.200472132151,0,1762
1763,948,3164.0,1,1763
1764,952,3164.0,1,1764
1765,582,3165.2847738557675,0,1765
1766,931,3168.0,1,1766
1767,891,3171.832114279409,0,1767
1768,268,3172.8558933296213,0,1768
1769,850,3175.6821535070494,0,1769
1770,908,3177.9540657085117,0,1770
1771,879,3184.141531708363,0,1771
1772,955,3185.3945774287386,0,1772
1773,546,3203.912558775957,0,1773
1774,729,3205.1993593985685,0,1774
1775,878,3205.4704796286105,0,1775
1776,888,3205.6111497383595,0,1776
1777,855,3205.7983793614944,0,1777
1778,849,3205.9524888961805,0,1778
1779,810,3206.7932298604014,0,1779
1780,917,3215.3940039608574,0,1780
1781,843,3223.8373766289233,0,1781
1782,873,3232.413603814243,0,1782
1783,852,3233.8690076907847,0,1783
1784,961,3237.0,1,1784
1785,988,3237.0,1,1785
1786,791,3237.6227037476697,0,1786
1787,965,3240.0,1,1787
1788,982,3240.0,1,1788
1789,964,3241.0,1,1789
1790,978,3245.0,1,1790
1791,984,3245.0,1,1791
1792,979,3246.0,1,1792
1793,960,3249.0,1,1793
1794,974,3249.0,1,1794
1795,975,3250.0,1,1795
1796,983,3250.0,1,1796
1797,987,3250.0,1,1797
1798,971,3252.0,1,1798
1799,973,3252.0,1,1799
1800,981,3252.0,1,1800
1801,989,3252.0,1,1801
1802,963,3253.0,1,1802
1803,968,3253.0,1,1803
1804,969,3253.0,1,1804
1805,970,3253.0,1,1805
1806,949,3253.0233998914478,0,1806
1807,978,3255.5295514308987,0,1807
1808,962,3256.0,1,1808
1809,972,3256.0,1,1809
1810,986,3256.0,1,1810
1811,976,3258.0,1,1811
1812,977,3258.0,1,1812
1813,980,3258.0,1,1813
1814,985,3260.0,1,1814
1815,851,3261.2881554321934,0,1815
1816,967,3262.0,1,1816
1817,966,3263.0,1,1817
1818,896,3267.350581002848,0,1818
1819,875,3277.4448069668397,0,1819
1820,753,3279.0559303704113,0,1820
1821,826,3282.0069694601016,0,1821
1822,973,3295.0312585071156,0,1822
